iso3,country,pillar,cluster,action_area,indicator_id,indicator_name,indicator_type,variable_name,question_type,question_text,hierarchy_level,data_type,response,response_value,normalized_response_value,weight,score,parent,question_order,wib,wiaa,wic,regional_hub,un_region,barometer_region
TGO,Togo,Availability,Political Integrity,Right to Information,A.PI.RTI,Availability (PI): RTI performance data,Primary,A.PI.RTI.a.SUM_EXISTENCE,sub-question,Existence Question 3 Please summarize your answers to the preceding existence subquestions including the extent of existence,4,summary,"Togo’s Law No 2016-006 of March 30, 2016 (1) guarantees public access to government-held information but does not require the online publication of RTI performance data. No provisions mandate government agencies to collect, track, or publish data on request processing, appeal outcomes, or withheld information. As a result, this data is not available online or publicly accessible through government action.",,,,,A.PI.RTI.a,51521.0,0.0321,0.3953,0.105,LDRI (Africa),Western Africa,Africa
TGO,Togo,Availability,Political Integrity,Right to Information,A.PI.RTI,Availability (PI): RTI performance data,Primary,A.PI.RTI.a.SUM_EXISTENCE.1,supporting question,Please provide the URLs for the evidence that supports the summary provided,4,summary,https://www.cda.tg/wp-content/uploads/2023/01/Loi_No_2016-006.pdf (1),,,,,A.PI.RTI.a.SUM_EXISTENCE,51521.0,0.0321,0.3953,0.105,LDRI (Africa),Western Africa,Africa
TGO,Togo,Capability,Political Integrity,Political integrity interoperability,C.PI.INTEROP,Capability (PI): Political integrity interoperability,Primary,C.PI.INTEROP,main question,"To what extent is political integrity data interoperable across different political integrity datasets, as well as other datasets associated with relevant information flows?",1,computed,,,,,0.0,C.PI.INTEROP,51544.0,0.0321,1.0,0.1049,LDRI (Africa),Western Africa,Africa
TGO,Togo,Capability,Political Integrity,Political integrity interoperability,C.PI.INTEROP,Capability (PI): Political integrity interoperability,Primary,C.PI.INTEROP.a,section,Existence,2,computed,,,,1.0,0.0,C.PI.INTEROP,51545.0,0.0321,1.0,0.1049,LDRI (Africa),Western Africa,Africa
TGO,Togo,Capability,Political Integrity,Political integrity interoperability,C.PI.INTEROP,Capability (PI): Political integrity interoperability,Primary,C.PI.INTEROP.a,sub-group,Exist of existence:,3,computed,,,,1,0.0,C.PI.INTEROP.a,51546,0.0321,1.0,0.1049,LDRI (Africa),Western Africa,Africa
TGO,Togo,Capability,Political Integrity,Political integrity interoperability,C.PI.INTEROP,Capability (PI): Political integrity interoperability,Primary,C.PI.INTEROP.a.EXISTS,sub-question,Existence Question 1 Is there evidence that the datasets associated with political integrity are interoperable?,4,response,There is no evidence of interoperability across the political integrity datasets.,0.0,0.0,,,C.PI.INTEROP.a,51547.0,0.0321,1.0,0.1049,LDRI (Africa),Western Africa,Africa
TGO,Togo,Capability,Political Integrity,Political integrity interoperability,C.PI.INTEROP,Capability (PI): Political integrity interoperability,Primary,C.PI.INTEROP.a,sub-group,Existence summary:,3,summary,,,,,,C.PI.INTEROP.a,51550,0.0321,1.0,0.1049,LDRI (Africa),Western Africa,Africa
TGO,Togo,Capability,Political Integrity,Political integrity interoperability,C.PI.INTEROP,Capability (PI): Political integrity interoperability,Primary,C.PI.INTEROP.a.SUM_EXISTENCE,sub-question,Existence Question 3 Please summarize your answers to the preceding existence subquestions including the extent of existence,4,summary,"The assessment of political integrity datasets in Togo reveals no evidence of interoperability. The existing frameworks, particularly Law No. 2013-013 of June 7, 2013 (1), on the Public Financing of Political Parties and Electoral Campaigns, mandate the collection and reporting of financial data by political parties but do not specify standards for interoperability.",,,,,C.PI.INTEROP.a,51551.0,0.0321,1.0,0.1049,LDRI (Africa),Western Africa,Africa
TGO,Togo,Capability,Political Integrity,Political integrity interoperability,C.PI.INTEROP,Capability (PI): Political integrity interoperability,Primary,C.PI.INTEROP.a.SUM_EXISTENCE.1,supporting question,Please provide the URLs for the evidence that supports the summary provided,4,summary,https://legitogo.gouv.tg/be/wp-content/uploads/2017/03/Pages-from-jo_2013-014Bis-3.pdf (1),,,,,C.PI.INTEROP.a.SUM_EXISTENCE,51551.0,0.0321,1.0,0.1049,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Finance,Budget and Spending,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE,main question,"To what extent do relevant laws, regulations, policies, and guidance provide a basis for collecting and publishing data on public finances? (E.g., government budgets, government spending, debt, and borrowing.)",1,computed,,,,,36.6,G.PF.PUB-FINANCE,51564.0,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Finance,Budget and Spending,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.a,section,Existence,2,computed,,,,1.0,0.8,G.PF.PUB-FINANCE,51565.0,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Finance,Budget and Spending,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.a,sub-group,Exist of existence:,3,computed,,,,1,0.8,G.PF.PUB-FINANCE.a,51566,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Finance,Budget and Spending,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.a.EXIST_COLLECTION,sub-question,Existence Question 1 Are there laws policies or regulations requiring collection of this information in any form?,4,response,They exist and are operational.,2.0,1.0,,,G.PF.PUB-FINANCE.a,51567.0,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Finance,Budget and Spending,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.a.EXIST_COLLECTION.1,supporting question,Please provide brief details,4,supporting,"The Decree 2015-054/PR establishing general regulations on public accounting (1)  and the Organic Law No. 2014-013 concerning finance laws (2) outline the requirements for the collection, management, and transparency of public finance data. Article 51 of the Decree mandates that public accountants manage and verify financial data, while Article 3 of the Organic Law emphasizes the need for accessible and transparent budget information.",,,,,G.PF.PUB-FINANCE.a.EXIST_COLLECTION,51567.0,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Finance,Budget and Spending,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.a.EXIST_COLLECTION.3,supporting question,Please provide a URLs for where evidence can be found,4,supporting,https://finances.gouv.tg/wp-content/uploads/2020/11/Reglement-generale-sur-la-compta.pdf (1) https://igf.tg/wp-content/uploads/2022/03/Loi-organique-N%C2%B02014-013-relative-aux-lois-de-finances.pdf (2),,,,,G.PF.PUB-FINANCE.a.EXIST_COLLECTION,51567.0,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Finance,Budget and Spending,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.a.EXIST_PUBLICATION,sub-question,Existence Question 2 Are there laws policies or regulations requiring publication of this information in any form?,4,response,No,0.0,0.0,,,G.PF.PUB-FINANCE.a,51568.0,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Finance,Budget and Spending,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.a,sub-group,Extent of existence:,3,computed,,,,1,1.0,G.PF.PUB-FINANCE.a,51569,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Finance,Budget and Spending,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.a.EXTENT,sub-question,Existence Question 3 How comprehensive in terms of jurisdiction is the coverage of the framework assessed for this question?,4,response,The framework provides national coverage.,2.0,1.0,,,G.PF.PUB-FINANCE.a,51570.0,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Finance,Budget and Spending,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.a.EXTENT_AGENCY,sub-question,Existence Question 4 How comprehensive is the coverage of the framework assessed for this indicator?,4,response,The framework covers all or most of the public sector.,2.0,1.0,,,G.PF.PUB-FINANCE.a,51571.0,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Finance,Budget and Spending,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.a.EXTENT_AGENCY.3,supporting question,Are there any notable exceptions? Eg defense sector,4,supporting,"The framework covers all or most of the public sector. Both the Organic Law No. 2014-013 concerning finance laws and the Decree 2015-054/PR establishing general regulations on public accounting are applicable nationwide, encompassing all government entities, including sensitive sectors such as defense and security. The Budget Programme of the State 2024-2026 explicitly includes the Ministry of Armies (Section 310) and the Ministry of Security and Civil Protection (Section 430), indicating that these regulations apply comprehensively without notable exceptions for specific sectors.",,,,,G.PF.PUB-FINANCE.a.EXTENT_AGENCY,51571.0,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Finance,Budget and Spending,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.a,sub-group,Existence summary:,3,summary,,,,,,G.PF.PUB-FINANCE.a,51572,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Finance,Budget and Spending,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.a.SUM_EXISTENCE,sub-question,Existence Question 5 Please summarize your answers to the preceding existence subquestions including the extent of existence,4,summary,"There are comprehensive, operational laws and regulations in Togo requiring the collection and publication of budget and public spending information, including the Organic Law No. 2014-013 (1) concerning finance laws and the Decree 2015-054/PR  (2)establishing general regulations on public accounting. These frameworks apply across all government sectors, ensuring transparency and accountability. The regulations cover the entire public sector, including defense and security, without notable exemptions, as confirmed by the Budget Programme of the State 2024-2026 (3), which explicitly includes sensitive ministries.",,,,,G.PF.PUB-FINANCE.a,51573.0,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Finance,Budget and Spending,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.a.SUM_EXISTENCE.1,supporting question,Please provide the URLs for the evidence that supports the summary provided,4,summary,https://igf.tg/wp-content/uploads/2022/03/Loi-organique-N%C2%B02014-013-relative-aux-lois-de-finances.pdf (1) https://finances.gouv.tg/wp-content/uploads/2020/11/Reglement-generale-sur-la-compta.pdf (2) https://finances.gouv.tg/wp-content/uploads/2023/12/Budget-programme-de-lEtat-2024-2026-avec-compression.pdf (3),,,,,G.PF.PUB-FINANCE.a.SUM_EXISTENCE,51573.0,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Finance,Budget and Spending,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.e,section,Elements,2,computed,,,,100.0,45.75,G.PF.PUB-FINANCE,51574.0,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Finance,Budget and Spending,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.e.e1,sub-group,"Provisions for definitions, kinds, and fields:",3,computed,,,,50.0,20.75,G.PF.PUB-FINANCE.e,51575,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Finance,Budget and Spending,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.e.e1.SUMMARY,sub-question,Elements Question 1 Summary reports must be provided as structured data,4,response,No,0.0,0.0,8.5,0.0,G.PF.PUB-FINANCE.e.e1,51576.0,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Finance,Budget and Spending,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.e.e1.TRANSACTIONS,sub-question,Elements Question 2 Expenditure information at the most disaggregated level of the economic classification must be provided as structured data,4,response,Partially ,1.0,0.5,8.3,4.15,G.PF.PUB-FINANCE.e.e1,51577.0,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Finance,Budget and Spending,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.e.e1.TRANSACTIONS.1,supporting question,Please explain your Partially response,4,supporting,Structured data is not explicitly required.,,,,,G.PF.PUB-FINANCE.e.e1.TRANSACTIONS,51577.0,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Finance,Budget and Spending,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.e.e1.TRANSACTIONS.2,supporting question,Please indicate which section of the framework refers to this issue,4,supporting,"Articles 5, 6, 8, 11, 44, and 45 as they collectively address the classification and presentation of expenditure information.",,,,,G.PF.PUB-FINANCE.e.e1.TRANSACTIONS,51577.0,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Finance,Budget and Spending,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.e.e1.EXECBUDGET,sub-question,Elements Question 3 The framework requires executive budget proposal information to be provided as structured data,4,response,Partially ,1.0,0.5,8.3,4.15,G.PF.PUB-FINANCE.e.e1,51578.0,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Finance,Budget and Spending,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.e.e1.EXECBUDGET.1,supporting question,Please explain your Partially response,4,supporting,"The Organic Law No. 2014-013 on Finance Laws requires that executive budget proposals include detailed expenditure information, classified by economic type (e.g., personnel costs, goods and services, capital expenditures) and associated with programs, objectives, and performance indicators (Articles 11, 12, 45, and 46). However, while expenditure information is detailed, the requirements for income, debt, and performance data as structured data are less explicit.",,,,,G.PF.PUB-FINANCE.e.e1.EXECBUDGET,51578.0,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
TGO,Togo,Governance,Public Finance,Budget and Spending,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.e.e1.EXECBUDGET.2,supporting question,Please indicate which section of the framework refers to this issue,4,supporting,"Articles 5, 6, 8, 11, 44, and 45 of the Organic Law No. 2014-013 on Finance Laws collectively require the executive budget proposal to include detailed and classified information on expenditures, revenues, and allocations, but they do not explicitly mandate the use of structured data formats for all components such as income, debt, and performance information",,,,,G.PF.PUB-FINANCE.e.e1.EXECBUDGET,51578.0,0.0321,0.5,0.5,LDRI (Africa),Western Africa,Africa
